image_path,category,subcategory,full_label
Data\Organic\yard_trimmings\81Qdib204pL._AC_UF8941000_QL80_.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\82eaad00-a41b-4dd1-b948-b5b096341d04-012489.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\A1IUzTG2TJL._AC_UF8941000_QL80_.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\adding_leaves_to_compost_bin.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\adult-male-hand-holding-compost-consisting-household-waste-dry-leaves-grass-clippings-224470893.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\bag-of-leaves.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Banner_YardWaste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\bmw1dcc842511.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Can-You-Put-Yard-Waste-In-Trash.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Compost-bin.shutterstock_156179246.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\compost-yard-waste-featured.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Composted-Mixed-Yard-Waste-Organic-Garden-Mulch.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\composting-grass-clippings.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\composting-yard-waste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\compostPile_lg.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\curb-it-recycling-st-johns-newfoundland-yard-waste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\depositphotos_24939463-stock-photo-garden-waste-recycling-ii.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\depositphotos_29706517-stock-photo-garden-work.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\depositphotos_66088493-stock-photo-garbage-bags-on-green-yard.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Dispose-of-Yard-Waste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\dsc_0103.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\ed-manicured-shaped-pruning-flooring-woody-plant-landscape-architect-1135582.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\excessive-lawn-clippings.JPG.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\FUF5hW_XsAAriOa.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\garden-clearance-3.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\garden-waste-Biogreen-640w.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\garden-worker-trimming-trees-with-scissors-yard_732190-2409.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\garden-worker-trimming-trees-with-scissors-yard_732190-2412.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\garden-worker-trimming-trees-with-scissors-yard_732190-2450.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\garden-yard-waste-garden-yard-waste-illustration-108766665.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\grass-clippings-as-mulch_featured.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Grass-clippings.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\grass-clippings_0.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\grass-mulch.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Grasscycling_545px5B35D.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\grass_mowing722x550-1.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\How-To-Dispose-of-Yard-Waste-6.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\How-To-Dispose-of-Yard-Waste-9.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\how-to-use-grass-clippings.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\IMG_4398.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\in-gardens-and-squares-full-recirculation-of-mother-natures-products-2R1E55N.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\iStock-leaves-rack-fall-sized.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\kid-working-hard-in-her-front-yard-spreading-grass-seed-while-her_t20_WgVx4m.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\landscape1.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\lawn-clippings-.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\lawn-clippings-mulch.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\lawn-mower-grass-yard-trimmings---getty-images.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\lawn-mower-green-grass.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Lawn-Trimming-Edging-Differneces.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Leaf-Bags.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Leaf-pile-2-e1509567633308.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\leaf-yard-waste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\leaves-branches-clippings-and-yard-waste-in-clear-bags-and-blue-barrels-BAJ6R7.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\LYWSmall.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\maxresdefault.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\maxresdefault2.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\MMRecycleYardLeavesAsMulch900x450min.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\MMRecycleYardWattleFence900x450min.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\n-a-garden-piled-full-with-foliage-and-greenery-ready-to-be-moved-1710077149.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\paper-sacks-full-or-grass-and-yard-clippings-left-at-the-curb-for-JCR0H8.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\pile-pruned-debris-shrub-trimmings-piled-neighborhood-sidewalk-yard-garden-trimmings-187559803.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\r0_0_5600_3733_w5600_h3733_fmax.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\raking-feature.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\raking-up-grass-cuttings-in-spring-during-yard-maintenance-with-a-GT8C20.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\rc_yard_waste_site.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\reusing-garden-waste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\round-lidded-plastic-garbage-cans-awaiting-curbside-collection-on-2085653041.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\rsz_shutterstock_1129173176.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\rsz_shutterstock_656785330.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Ryan-and-Model-at-compost-b.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\sidential-lawns-gardens-grass-clippings-leaves-branches-silhouette-210345973.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\stock-photo-freshly-raked-backyard-with-rake-leaves-and-recycling-yard-waste-paper-bag-31652473.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\stock-photo-row-of-recycling-yard-waste-paper-bags-121844143.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\stock-photo-wheelbarrow-full-with-garden-weeds-and-tools-in-a-garden-399197368.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\STORM-DRAIN_WOMAN-SWEEPING.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\th-black-bag-of-grass-clippings-grass-cuttings-in-a-black-plastic-1558537151.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\trash.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\trim-hedges-man-front-house-trimming-electric-edger-44768144.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Trimming-hedges-AdobeStock_70569449-600x399.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\ukecwlgg6urz.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Urban-plants-yard-waste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\ut-medium-brush-and-yard-waste-660x396.jpg__660.0x396.0_q85_crop_subsampling-2_upscale.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\wheelbarrow-with-garden-waste-in-a-rural-garden-at-a-half-timbered-EBNYYX.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\wn-and-leaf-bags-full-of-yard-waste-sit-on-street-curb-waiting-to-2214986939.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\woman-operating-heavy-duty-leaf-blower-copy.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-clippings-heaped-in-wheelbarrow-BJCHJC.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-trimmings.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yard-Waste-101.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-540x540.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-540x5402.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-by-street-waiting-to-be-picked-up-FJ0XYB.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yard-Waste-GettyImages-171242694.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-in-trash.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-paper-bag-AdobeStock_14631106-600x400.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-pick-up.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-removal_1.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-set-out.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-TS_1.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yard20Waste202.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yardwaste-Recycling-1024x683.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yardwaste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\YardWaste.JPG.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\YardWasteHeaderImage.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yard_and_garden_waste.JPG.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard_waste.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yard_Waste_1.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yard_Waste_Collection_begins_2022_1200x1200_0.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard_waste_plants1.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\ypark_002.jpg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Carson-City-Green-Waste-Composting-Yes-and-No-Materials.png,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Dont-trash-natural-areas-2.png,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\No20YW20in20Plastic20Postcard.png,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Yard-waste-1024x532.png,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-disposal-1-1-.png,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste-header.png,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\yard-waste.png,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\AdobeStock_316707406_adobespark-1024x623.jpeg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\Bring-yard-waste-containr-to-curb2-scaled.jpeg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\ghows-OH-87fd5305-18d9-4f81-8846-5a19428471c8-76bdaf05.jpeg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Organic\yard_trimmings\image-asset.jpeg,Organic,yard_trimmings,Organic_yard_trimmings
Data\Recyclable\cans_all_type\-can-massa-italy-august-condensed-white-background-company-american-76189952.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\-can-mock-up-blank-template-juice-soda-beer-jar-blank-isolated-on-2163144491.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\-drops-mock-up-labels-marks-showing-ice-chips-show-freshness-to-eye-89023184.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\-metallic-can-drink-beer-soda-water-juice-packaging-empty-mock-up-1376178530.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\-of-soda-drinks-in-aluminum-cans-isolated-on-white-with-clipping-path-brands.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\0-Intro-canned_foods.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\01_ref_aerosol_dekxr6_4x3.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\02-zero-waste-plastic_3x4.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\1000_F_562159019_0bLwz2fRtqYGR6QWwwnF7icyENY6lt07.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\1292760.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\1557087432-8976.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\1665075294-can-packaging-options-white-text.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\1673984002-51RqVCsy9ML._SL500_.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\24957061-a-load-of-aluminum-cans-to-be-compressed-and-baled-for-recycling-in-the-us.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\2ed03c267a9e46d6a00350f7d01a56f1.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\360_F_141404485_na6RQwOXUQcEvWupbecza08k35l69Ben.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\360_F_211809581_35L09wrZOS8a0ttvlCgYX6YNXE8pwM7q.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\360_F_525404454_VwozPoWGiIQk1eaqQVJ0ypygpe2RATMd.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\4-reasons-why-we-should-recycle-aluminium-cans.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\4f38n5dj.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\500ml-blank-customized-drink-printed-aluminum-can-747.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\51-Awesome-DIY-Tin-Can-Ideas-for-Garden2.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\5222093606_5eb8eb9a4b.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\5330f16806681925702afcbf75ba92b172-10-soups-lede.rsquare.w1200.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\596eff58-ab51-4fb7-a35b-94d5158d0ed9-cream-brocolli-soup.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\63782947220781457915.3.20-20Recycling20main800.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\64667581ef9a05659f8efc9836c51e9a.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\689FD0DE-90E7-4492-BE26174EC02EF19F_source.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\7.leadville-recycle-TINANDSTEEL-CANS-page-001.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\711Ggg6DhAL.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\72645168.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\77f9877872b344e2be60aee8e19b757b_0_0.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\78818897.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\81dt8D3rCiL._AC_UF10001000_QL80_.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\81kUqWM64rL.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\85150095-small.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\85674784.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\88e4ee48ecbd4b52ba034205595b58f4.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\94163431.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\a-silver-tin-can-isolated-on-a-white-background-clipping-path-DNC3X5.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\Al-Cans-1024x768.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\Alum20Cans_JPG.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\aluminium-cans-2-piece-for-beer-and-beverages-two-piece-beer-cans.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\aluminium-cans-278.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\aluminium-cans-middle-east.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\aluminium-cans-silver-can-branding-design-vector-18026625-1.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\aluminium-drink-cans-waste-recycle-close-up-view-turin-italy-october-164013257.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\Aluminium_cans.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
Data\Recyclable\cans_all_type\aluminum-alloy-soft-drink-cans-tin-cans-collected-for-recycling-at-DC9YBC.jpg,Recyclable,cans_all_type,Recyclable_cans_all_type
